,id,name,is_closed,url,review_count,categories,rating,price,location,Lat,Long,price_level,zip_code,city,state,new_labels,food_label,regional_label
0,Qll3PzxLObCyTA1qhp_qCQ,Lady Di's Bakery,False,https://www.yelp.com/biz/lady-dis-bakery-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,6,['Bakeries'],5.0,$,"{'address1': '4356 W Ford City Dr', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60652', 'country': 'US', 'state': 'IL', 'display_address': ['4356 W Ford City Dr', 'Chicago, IL 60652']}",41.7533064,-87.728552,9.5,60652,chicago,IL,['Bakeries'],other,other
1,Kj9PjQ4IvdJTsUPTCbNf4w,Betty's Ice Cream,False,https://www.yelp.com/biz/bettys-ice-cream-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,10,['Ice Cream & Frozen Yogurt'],5.0,$,"{'address1': '5858 S Kedzie Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['5858 S Kedzie Ave', 'Chicago, IL 60629']}",41.7867317,-87.7035294,9.5,60629,chicago,IL,['Dessert'],Dessert,other
2,LHCSMSPukERlWt-c3qGYEA,Sputnik Coffee Company,False,https://www.yelp.com/biz/sputnik-coffee-company-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,47,['Coffee Roasteries'],5.0,$,"{'address1': '2057 W 51st St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2057 W 51st St', 'Chicago, IL 60609']}",41.8011463820658,-87.6768759263544,9.5,60609,chicago,IL,['Coffee_Tea'],Coffee_Tea,other
3,byyWLMOHxfEiENT36Z3M8w,Cafe El Meson,False,https://www.yelp.com/biz/cafe-el-meson-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,117,"['Sandwiches', 'Coffee & Tea', 'Juice Bars & Smoothies']",5.0,$,"{'address1': '4631 S Kedzie Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4631 S Kedzie Ave', 'Chicago, IL 60632']}",41.808998,-87.703643,9.5,60632,chicago,IL,"['Fast_Food', 'Beverage', 'Coffee_Tea']",Fast_Food,other
4,Tui2wscNxhq8RwwWkLM0EA,Tacos Villa,False,https://www.yelp.com/biz/tacos-villa-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,32,['Mexican'],4.5,$,"{'address1': '3139 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['3139 W 63rd St', 'Chicago, IL 60629']}",41.778882,-87.702235,9.5,60629,chicago,IL,['Mexican'],Mexican,Mexican
5,utdsRteXMJsjZbxMc_f9BA,Tom Tom Tamale & Bakery Company,False,https://www.yelp.com/biz/tom-tom-tamale-and-bakery-company-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,31,['Bakeries'],4.5,$,"{'address1': '4750 S Washtenaw Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4750 S Washtenaw Ave', 'Chicago, IL 60632']}",41.80672,-87.69199,9.5,60632,chicago,IL,['Bakeries'],Bakeries,other
6,PNhfTx32lbnQNyKq1-ai-Q,R U Hungry,False,https://www.yelp.com/biz/r-u-hungry-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,8,"['Burgers', 'Fast Food', 'Sandwiches']",4.5,$,"{'address1': '1724 W 51st St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1724 W 51st St', 'Chicago, IL 60609']}",41.8013724055997,-87.6682544499636,9.5,60609,chicago,IL,['Fast_Food'],Fast_Food,other
7,Iad9WnMd4ip5hVaPX58dkw,Tacos Don Cuco,False,https://www.yelp.com/biz/tacos-don-cuco-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,26,['Mexican'],4.5,$,"{'address1': '1847 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1847 W 47th St', 'Chicago, IL 60609']}",41.8083897,-87.6716714,9.5,60609,chicago,IL,['Mexican'],Mexican,Mexican
8,m1ie0rIO_IXK3VYZDfCMLg,Mr C's,False,https://www.yelp.com/biz/mr-cs-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,47,"['Sports Bars', 'Dive Bars']",4.5,$,"{'address1': '4654 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['4654 W 63rd St', 'Chicago, IL 60629']}",41.77866291394651,-87.73956321142352,9.5,60629,chicago,IL,['Alcohol'],other,other
9,gCvQOlzDfyW0ZR4EOBQVjw,Fat Johnnie's Famous Red Hots,False,https://www.yelp.com/biz/fat-johnnies-famous-red-hots-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,119,['Hot Dogs'],4.5,$,"{'address1': '7242 S Western Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60686', 'country': 'US', 'state': 'IL', 'display_address': ['7242 S Western Ave', 'Chicago, IL 60686']}",41.7615969,-87.6833321,9.5,60686,chicago,IL,['Fast_Food'],other,other
10,dexlqbVD76d6fp4XMqyOHA,Carnitas Uruapan,False,https://www.yelp.com/biz/carnitas-uruapan-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,98,['Tacos'],4.5,$,"{'address1': '2813 W 55th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2813 W 55th St', 'Chicago, IL 60632']}",41.79342,-87.69441,9.5,60632,chicago,IL,[],other,other
11,CSxzVOGxHYVdaCRiKFLO0g,Mom & Dad's Deli,False,https://www.yelp.com/biz/mom-and-dads-deli-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,56,['Delis'],4.5,$,"{'address1': '6345 S Central Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60638', 'country': 'US', 'state': 'IL', 'display_address': ['6345 S Central Ave', 'Chicago, IL 60638']}",41.7767608,-87.761577,9.5,60638,chicago,IL,['Delis'],other,other
12,nQOawtx5V9gRm_DbKWQgFQ,Karolinka Club,False,https://www.yelp.com/biz/karolinka-club-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,47,"['Polish', 'Pubs']",4.5,$,"{'address1': '6102 S Central Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60638', 'country': 'US', 'state': 'IL', 'display_address': ['6102 S Central Ave', 'Chicago, IL 60638']}",41.78151,-87.7622,9.5,60638,chicago,IL,"['Polish', 'Alcohol']",Alcohol,Polish
13,NmEfQwRZh62yFDzM83hbIw,Chicago Ice Cream Truck,False,https://www.yelp.com/biz/chicago-ice-cream-truck-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,3,"['Food Trucks', 'Ice Cream & Frozen Yogurt']",5.0,$,"{'address1': '6222 W Addison St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60634', 'country': 'US', 'state': 'IL', 'display_address': ['6222 W Addison St', 'Chicago, IL 60634']}",41.94592100000001,-87.7823669,9.5,60634,chicago,IL,['Dessert'],other,other
14,SOB_QRj7cGAoCBj3Fu0ujA,The Grill,False,https://www.yelp.com/biz/the-grill-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,6,['Mexican'],4.5,$,"{'address1': '4359 W 47th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4359 W 47th St', 'Chicago, IL 60632']}",41.8075100142063,-87.7332001179457,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
15,Y4K59W_YhrObxvdm4-mD7w,Neveria De Colores,False,https://www.yelp.com/biz/neveria-de-colores-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,12,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Cafes']",4.5,$,"{'address1': '3838 W 49th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3838 W 49th St', 'Chicago, IL 60632']}",41.80449,-87.72045,9.5,60632,chicago,IL,"['Coffee_Tea', 'Dessert']",other,other
16,XVLloqbUBZZW9Q5CdKN6MA,Central Bakery,False,https://www.yelp.com/biz/central-bakery-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,4,['Bakeries'],5.0,$,"{'address1': '4523 S Ashland Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['4523 S Ashland Ave', 'Chicago, IL 60609']}",41.81157,-87.66466,9.5,60609,chicago,IL,['Bakeries'],other,other
17,0n-xuWtvGYOfEBF95IaSGw,Supermercado La Internacional,False,https://www.yelp.com/biz/supermercado-la-internacional-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,120,['Mexican'],4.5,$,"{'address1': '4556 S Ashland Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['4556 S Ashland Ave', 'Chicago, IL 60609']}",41.8105677770561,-87.6654145,9.5,60609,chicago,IL,['Mexican'],Mexican,Mexican
18,sbeQIt9I73yjTqsXIYnj7g,Windy City Hot Dogs,False,https://www.yelp.com/biz/windy-city-hot-dogs-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,77,['Hot Dogs'],4.5,$,"{'address1': '4205 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['4205 W 63rd St', 'Chicago, IL 60629']}",41.7784729981598,-87.7279151865082,9.5,60629,chicago,IL,['Fast_Food'],Fast_Food,other
19,ferE90xYrS8PPR_jR1J_xQ,Palenque,False,https://www.yelp.com/biz/palenque-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,30,['Mexican'],4.5,$,"{'address1': '2756 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2756 W 55th St', 'Chicago, IL 60632']}",41.7938347,-87.6930923,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
20,TLlDX6kKDmzoOF7Urvv_WQ,Tony's Italian Beef,False,https://www.yelp.com/biz/tonys-italian-beef-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,166,['Italian'],4.5,$,"{'address1': '7007 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['7007 S Pulaski Rd', 'Chicago, IL 60629']}",41.76561,-87.72206,9.5,60629,chicago,IL,['Italian'],other,Italian
21,Jd8sMY2t_MNjocTU1WtW8Q,Jacky's Hot Dogs,False,https://www.yelp.com/biz/jackys-hot-dogs-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,131,"['Fast Food', 'Hot Dogs']",4.5,$,"{'address1': '5415 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5415 S Pulaski Rd', 'Chicago, IL 60632']}",41.79452,-87.7228,9.5,60632,chicago,IL,['Fast_Food'],Fast_Food,other
22,NUlwFCZikxMsoO0EcVI3-g,Famosa Bakery,False,https://www.yelp.com/biz/famosa-bakery-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,5,"['Bakeries', 'Coffee & Tea']",4.5,$,"{'address1': '2747 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2747 W 55th St', 'Chicago, IL 60632']}",41.7934417724609,-87.6931838989258,9.5,60632,chicago,IL,"['Bakeries', 'Coffee_Tea']",Bakeries,other
23,jCbaqGheWWUlMbsMLLlijA,China Lamp Restaurant,False,https://www.yelp.com/biz/china-lamp-restaurant-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,23,['Chinese'],4.5,$,"{'address1': '4603 S Ashland Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['4603 S Ashland Ave', 'Chicago, IL 60609']}",41.81024,-87.66459,9.5,60609,chicago,IL,['Chinese'],other,Chinese
24,BDFe5lJodyiVa7_RF76amw,Machetes Big Quesadillas,False,https://www.yelp.com/biz/machetes-big-quesadillas-chicago-5?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,68,['Mexican'],4.5,$,"{'address1': '4636 S Cicero Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60638', 'country': 'US', 'state': 'IL', 'display_address': ['4636 S Cicero Ave', 'Chicago, IL 60638']}",41.8083747693548,-87.7433559549938,9.5,60638,chicago,IL,['Mexican'],Mexican,Mexican
25,44uJFYgZVzdNGSV1QrYumw,Nick's Gyros,False,https://www.yelp.com/biz/nicks-gyros-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,16,['Fast Food'],4.5,$,"{'address1': '2011 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60636', 'country': 'US', 'state': 'IL', 'display_address': ['2011 W 63rd St', 'Chicago, IL 60636']}",41.77902,-87.6745,9.5,60636,chicago,IL,['Fast_Food'],Fast_Food,other
26,31ATA_9Mq1bxg9UpGOTsZg,Razpachos,False,https://www.yelp.com/biz/razpachos-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,33,"['Cafes', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",4.5,$,"{'address1': '5611 S Pulaski Rd', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['5611 S Pulaski Rd', 'Chicago, IL 60629']}",41.7909999,-87.72275,9.5,60629,chicago,IL,"['Coffee_Tea', 'Beverage', 'Dessert']",Dessert,other
27,16n9WIN1AVJ3SWV6fhF6UQ,Paleteria Y Neveria La Ideal,False,https://www.yelp.com/biz/paleteria-y-neveria-la-ideal-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,14,['Ice Cream & Frozen Yogurt'],4.5,$,"{'address1': '4223 W 59th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['4223 W 59th St', 'Chicago, IL 60629']}",41.7857490670732,-87.7288126945496,9.5,60629,chicago,IL,['Dessert'],Dessert,other
28,yQrwTz2rcsIG-vUpnqM64Q,Taqueria Los Amigos,False,https://www.yelp.com/biz/taqueria-los-amigos-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,9,['Mexican'],4.5,$,"{'address1': '3445 W 51st St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3445 W 51st St', 'Chicago, IL 60632']}",41.8006208467888,-87.710588760674,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
29,mhKdpJJjdg8Rb_CJCUicVA,Chavelo’s Tacos Food Truck ,False,https://www.yelp.com/biz/chavelo-s-tacos-food-truck-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,6,['Mexican'],4.5,$,"{'address1': '4359 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4359 W 47th St', 'Chicago, IL 60632']}",41.80765040255107,-87.73315749999999,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
30,zDUtUsnWz7xmQnYx637VTg,Birrieria Jalisco,False,https://www.yelp.com/biz/birrieria-jalisco-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,10,['Mexican'],4.5,$,"{'address1': '2462 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2462 W 47th St', 'Chicago, IL 60632']}",41.8084049,-87.6867804,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
31,Y7YGPgwg1ZLaxgHUokPw8w,Taqueria Jamay,False,https://www.yelp.com/biz/taqueria-jamay-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,10,['Mexican'],4.5,$,"{'address1': '2500 W 51st St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2500 W 51st St', 'Chicago, IL 60609']}",41.80137,-87.68689,9.5,60609,chicago,IL,['Mexican'],Mexican,Mexican
32,FR2Zns71NrE5bFX1zquWTA,Celina's Deli,False,https://www.yelp.com/biz/celinas-deli-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,7,"['Delis', 'Grocery', 'Caterers']",4.5,$,"{'address1': '5089 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5089 S Archer Ave', 'Chicago, IL 60632']}",41.8007423,-87.7285781,9.5,60632,chicago,IL,"['Delis', 'Grocery']",other,other
33,EJL3c6pVdVSJIA9Bbjstiw,Jessie's Place,False,https://www.yelp.com/biz/jessies-place-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,7,['Mexican'],4.5,$,"{'address1': '3304 W 55th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['3304 W 55th St', 'Chicago, IL 60632']}",41.7937299,-87.70629,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
34,4URDzmeoZc753311Afuz2w,Michael's Sport Lounge,False,https://www.yelp.com/biz/michaels-sport-lounge-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,4,['Sports Bars'],4.5,$,"{'address1': '4501 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4501 S Archer Ave', 'Chicago, IL 60632']}",41.8113899230957,-87.7080459594727,9.5,60632,chicago,IL,['Alcohol'],other,other
35,a6Y5ULpmA7a23781dDGAQg,Don's Drive In,False,https://www.yelp.com/biz/dons-drive-in-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,8,"['American (Traditional)', 'Hot Dogs']",4.5,$,"{'address1': '7748 S Kedzie', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60652', 'country': 'US', 'state': 'IL', 'display_address': ['7748 S Kedzie', 'Chicago, IL 60652']}",41.752,-87.7027,9.5,60652,chicago,IL,"['Fast_Food', 'American (Traditional)']",Fast_Food,American (Traditional)
36,tIx-baxqGLVkQjaBHvZxJA,Las Esperanzas Restaurant,False,https://www.yelp.com/biz/las-esperanzas-restaurant-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,21,['Mexican'],4.0,$,"{'address1': '1758 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1758 W 47th St', 'Chicago, IL 60609']}",41.8088150024414,-87.669677734375,9.5,60609,chicago,IL,['Mexican'],Mexican,Mexican
37,Et9aVYDsQFcNj8-5zbJtnw,Villa's Bakery,False,https://www.yelp.com/biz/villas-bakery-burbank?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,9,['Bakeries'],4.0,$,"{'address1': '4826 W 79th St', 'address2': None, 'address3': None, 'city': 'Burbank', 'zip_code': '60459', 'country': 'US', 'state': 'IL', 'display_address': ['4826 W 79th St', 'Burbank, IL 60459']}",41.7492649,-87.7421958,9.5,60459,burbank,IL,['Bakeries'],other,other
38,ORk0F4B1pLNfg2a5mcVlHA,Dulce Mami Cafe,False,https://www.yelp.com/biz/dulce-mami-cafe-chicago-2?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,9,"['Cafes', 'Creperies']",4.0,$,"{'address1': '2559 W 51st St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2559 W 51st St', 'Chicago, IL 60632']}",41.80081,-87.68892,9.5,60632,chicago,IL,"['Coffee_Tea', 'Dessert']",other,other
39,WBKcTdnNz8Wf73xY7hlIPQ,Guapo Taco,False,https://www.yelp.com/biz/guapo-taco-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,33,['Mexican'],4.0,$,"{'address1': '2430 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2430 W 47th St', 'Chicago, IL 60632']}",41.8085411,-87.6858221,9.5,60632,chicago,IL,['Mexican'],Mexican,Mexican
40,lECIRK66BMCBEk6khZO8Mg,Back of The Yards Coffeehouse,False,https://www.yelp.com/biz/back-of-the-yards-coffeehouse-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,108,"['Coffee Roasteries', 'Coffee & Tea', 'Breakfast & Brunch']",4.0,$,"{'address1': '2059 W 47th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2059 W 47th St', 'Chicago, IL 60609']}",41.80823,-87.67693,9.5,60609,chicago,IL,"['Coffee_Tea', 'Breakfast & Brunch']",Coffee_Tea,other
41,CQ_FV1vETHZFt46aeJV5cA,Del Real Bakery,False,https://www.yelp.com/biz/del-real-bakery-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,6,['Bakeries'],4.0,$,"{'address1': '3044 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['3044 W 63rd St', 'Chicago, IL 60629']}",41.779296875,-87.7000503540039,9.5,60629,chicago,IL,['Bakeries'],other,other
42,NPkzD-wSBE8ME3D-qmXgQg,La Central Bakery,False,https://www.yelp.com/biz/la-central-bakery-chicago?adjust_creative=TmmU6z-vh6w24XZVachDdA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TmmU6z-vh6w24XZVachDdA,6,['Bakeries'],4.0,$,"{'address1': '2422 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['2422 W 47th St', 'Chicago, IL 60632']}",41.8085428,-87.6855905,9.5,60632,chicago,IL,['Bakeries'],Bakeries,other
